date,book_id,cusip,issuer,sector,actual_pnl,explained_pnl,carry_pnl,spread_pnl,roll_pnl,basis_pnl,event_pnl,residual_pnl
2025-10-31,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,40285.08339846124,38762.64037654016,3571.4285714285716,33114.83789672889,1338.75,737.6239083827015,-0.0,1522.443021921074
2025-11-03,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,30721.90616919454,31691.77472811898,3571.4285714285716,27890.749895223387,1338.75,-1109.1537385329782,-0.0,-969.8685589244413
2025-11-04,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-1322.9272892427214,-1277.2454355976893,3571.4285714285716,-5309.571370860911,1338.75,-877.8526361653498,-0.0,-45.68185364503204
2025-11-05,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,1802.338032146926,868.3961299556829,3571.4285714285716,-3840.0091760083683,1338.75,-201.77326546452042,-0.0,933.9419021912431
2025-11-06,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,35511.85563675328,38541.610643867076,3571.4285714285716,32135.18716204376,1338.75,1496.2449103947467,-0.0,-3029.7550071137957
2025-11-07,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-6308.14642835926,-4831.157804475606,3571.4285714285716,-9959.629748793892,1338.75,218.29337288971425,-0.0,-1476.9886238836543
2025-11-10,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,22736.011320556125,21774.295239705316,3571.4285714285716,17122.01730178903,1338.75,-257.90063351228554,-0.0,961.7160808508099
2025-11-11,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,30966.074124920448,32219.383785952858,3571.4285714285716,27446.46173405882,1338.75,-137.2565195345342,-0.0,-1253.3096610324094
2025-11-12,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,28782.68340492226,29277.354004052453,3571.4285714285716,22573.447818420416,1338.75,1793.727614203463,-0.0,-494.67059913019364
2025-11-13,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-55491.88580328661,-52598.90219069701,3571.4285714285716,-58391.047204294584,1338.75,881.9664421690004,-0.0,-2892.9836125896036
2025-11-14,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-4796.652503714264,-4595.092097757175,3571.4285714285716,-9597.145031152957,1338.75,91.87436196721058,-0.0,-201.5604059570888
2025-11-17,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,24494.90276684458,22446.951539578324,3571.4285714285716,18019.001150375563,1338.75,-482.2281822258123,-0.0,2047.951227266257
2025-11-18,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,2168.262121636067,1753.3629650682765,3571.4285714285716,-5287.462835287119,1338.75,2130.6472289268236,-0.0,414.89915656779067
2025-11-19,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,34744.21866561874,33121.889273975095,3571.4285714285716,28026.07965099391,1338.75,185.6310515526136,-0.0,1622.329391643642
2025-11-20,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,32353.38569612112,35221.30033296637,3571.4285714285716,30417.312147734552,1338.75,-106.19038619674984,-0.0,-2867.9146368452475
2025-11-21,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,38953.43262720673,41784.5486949206,3571.4285714285716,37656.21158751066,1338.75,-781.8414640186294,-0.0,-2831.1160677138746
2025-11-24,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,2618.560602174063,3345.2971210301102,3571.4285714285716,-932.9363854714131,1338.75,-631.9450649270486,-0.0,-726.7365188560469
2025-11-25,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,19874.340893853365,20835.146426112824,3571.4285714285716,16451.451678295172,1338.75,-526.4838236109214,-0.0,-960.8055322594589
2025-11-26,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-6306.107092091668,-7240.59465479112,3571.4285714285716,-12946.316335753416,1338.75,795.543109533725,-0.0,934.4875626994515
2025-11-27,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-8756.597726644533,-9360.146816763827,3571.4285714285716,-16125.452431816559,1338.75,1855.127043624162,-0.0,603.5490901192941
2025-11-28,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-21073.278152420877,-20683.41415275253,3571.4285714285716,-26000.04942312107,1338.75,406.4566989399635,-0.0,-389.8639996683468
2025-12-01,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,14086.2124159474,14104.214873116656,3571.4285714285716,10121.24673454377,1338.75,-927.210432855686,-0.0,-18.00245716925526
2025-12-02,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,43870.13561515371,45749.751430949844,3571.4285714285716,42141.46375146651,1338.75,-1301.8908919452388,-0.0,-1879.6158157961293
2025-12-03,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,51740.378526731394,51123.69741938991,3571.4285714285716,46862.38142703359,1338.75,-648.8625790722571,-0.0,616.6811073414883
2025-12-04,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,6533.878097583372,6299.403742419532,3571.4285714285716,1769.1823327951197,1338.75,-379.95716180415894,-0.0,234.47435516384058
2025-12-05,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-72116.49397339598,-65043.32981466835,3571.4285714285716,-69621.07797232784,1338.75,-332.43041376908127,-0.0,-7073.164158727626
2025-12-08,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-13142.463739275654,-13544.294799136884,3571.4285714285716,-19016.86192215545,1338.75,562.3885515899947,-0.0,401.83105986122894
2025-12-09,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,43795.67966212018,41567.05374238011,3571.4285714285716,36501.90501524089,1338.75,154.9701557106489,-0.0,2228.625919740073
2025-12-10,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-16957.045805514063,-16382.694158738439,3571.4285714285716,-19727.424996095582,1338.75,-1565.4477340714293,-0.0,-574.3516467756225
2025-12-11,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,9622.696067778887,9335.67876452081,3571.4285714285716,3493.5791000537592,1338.75,931.92109303848,-0.0,287.01730325807756
2025-12-12,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,33208.82848800708,28419.976033104398,3571.4285714285716,25023.32968029212,1338.75,-1513.5322186162966,-0.0,4788.852454902681
2025-12-15,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-30878.241754066188,-30632.73493456813,3571.4285714285716,-35881.452928729734,1338.75,338.53942273303136,-0.0,-245.5068194980598
2025-12-16,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-29517.4042877344,-30400.146096919052,3571.4285714285716,-34073.480214025454,1338.75,-1236.8444543221694,-0.0,882.7418091846522
2025-12-17,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-22287.816892145012,-20934.774344220867,3571.4285714285716,-27220.81976848146,1338.75,1375.8668528320202,-0.0,-1353.042547924145
2025-12-18,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,38049.74575731596,37651.66932107149,3571.4285714285716,33271.16164200661,1338.75,-529.6708923636967,-0.0,398.0764362444766
2025-12-19,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-15385.108027247132,-16077.053750421526,3571.4285714285716,-21722.368764350012,1338.75,735.1364424999138,-0.0,691.945723174394
2025-12-22,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-18029.076939013663,-18356.221309887613,3571.4285714285716,-24650.34913359369,1338.75,1383.949252277503,-0.0,327.14437087394947
2025-12-23,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-13493.480822015583,-12250.533093695298,3571.4285714285716,-16982.338487068402,1338.75,-178.3731780554673,-0.0,-1242.9477283202855
2025-12-24,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-6759.875626717722,-6936.253754039638,3571.4285714285716,-10911.724927623314,1338.75,-934.7073978448952,-0.0,176.37812732191546
2025-12-25,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,16831.06552566863,15668.361715407707,3571.4285714285716,9919.607893324106,1338.75,838.5752506550311,-0.0,1162.7038102609226
2025-12-26,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,44086.48992527372,43010.579698201625,3571.4285714285716,36636.367114584704,1338.75,1464.0340121883464,-0.0,1075.9102270721012
2025-12-29,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,45003.68518836974,42640.36583311119,3571.4285714285716,37611.76070578732,1338.75,118.42655589529889,-0.0,2363.319355258552
2025-12-30,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,12960.261549037623,13122.82959016169,3571.4285714285716,8098.4409855899385,1338.75,114.21003314317878,-0.0,-162.5680411240662
2025-12-31,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-39410.50771394231,-41632.41077165157,3571.4285714285716,-46048.858699231154,1338.75,-493.7306438489911,-0.0,2221.9030577092644
2026-01-01,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,35406.587490337995,34834.61534594673,3571.4285714285716,30801.886583385454,1338.75,-877.4498088672929,-0.0,571.9721443912653
2026-01-02,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-1769.2509401113448,-1224.092658822183,3571.4285714285716,-6221.6869973425755,1338.75,87.41576709182088,-0.0,-545.1582812891619
2026-01-05,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,28280.613618582018,27747.141491862738,3571.4285714285716,24580.68796520618,1338.75,-1743.7250447720141,-0.0,533.4721267192792
2026-01-06,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,15139.371549503603,16009.051696006065,3571.4285714285716,11282.697599039366,1338.75,-183.8244744618736,-0.0,-869.6801465024625
2026-01-07,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-6769.237712112743,-6206.778259188233,3571.4285714285716,-11478.8271769859,1338.75,361.8703463690958,-0.0,-562.4594529245098
2026-01-08,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-28809.361718665466,-29253.166273447398,3571.4285714285716,-35735.00613201805,1338.75,1571.6612871420775,-0.0,443.80455478193
2026-01-09,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,20729.22929362685,20398.57544098325,3571.4285714285716,15206.628703252343,1338.75,281.7681663023355,-0.0,330.6538526435996
2026-01-12,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-16860.25096007346,-15164.836995688167,3571.4285714285716,-20427.285583666137,1338.75,352.27001654939744,-0.0,-1695.4139643852927
2026-01-13,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,55827.79920386616,52548.27279103195,3571.4285714285716,48525.785681047535,1338.75,-887.6914614441575,-0.0,3279.5264128342064
2026-01-14,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-9778.464957544013,-10404.338216427437,3571.4285714285716,-14902.86682234208,1338.75,-411.64996551393006,-0.0,625.8732588834238
2026-01-15,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-7837.438094760948,-7138.067655215527,3571.4285714285716,-13206.617949205289,1338.75,1158.3717225611906,-0.0,-699.3704395454205
2026-01-16,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,21003.32869339231,22991.293598350672,3571.4285714285716,18215.233283927657,1338.75,-134.11825700555553,-0.0,-1987.964904958364
2026-01-19,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-6759.243555149532,-6635.200936212244,3571.4285714285716,-10933.827824674907,1338.75,-611.5516829659092,-0.0,-124.0426189372878
2026-01-20,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,20591.65159355247,21153.740690542414,3571.4285714285716,17674.14210652846,1338.75,-1430.5799874146162,-0.0,-562.0890969899446
2026-01-21,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-6977.803284166272,-7076.246907700728,3571.4285714285716,-11168.349810289605,1338.75,-818.075668839695,-0.0,98.44362353445695
2026-01-22,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-2195.7675937661124,-1988.037489361578,3571.4285714285716,-6201.256447604797,1338.75,-696.9596131853523,-0.0,-207.7301044045343
2026-01-23,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-45690.880969262544,-39895.85385000404,3571.4285714285716,-44779.175189081856,1338.75,-26.857232350751605,-0.0,-5795.027119258507
2026-01-26,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,16496.216153931728,16860.271596215003,3571.4285714285716,12290.816379972606,1338.75,-340.72335518617433,-0.0,-364.0554422832768
2026-01-27,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,17742.179298115792,18065.89015553697,3571.4285714285716,14319.950645408662,1338.75,-1164.2390613002658,-0.0,-323.7108574211769
2026-01-28,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,19762.664008389547,19144.370888280395,3571.4285714285716,12929.12393051191,1338.75,1305.0683863399136,-0.0,618.2931201091508
2026-01-29,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-19538.36584103717,-18406.657315644476,3571.4285714285716,-23681.58724372426,1338.75,364.7513566512136,-0.0,-1131.7085253926978
2026-01-30,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-8639.837820674375,-10616.965352425956,3571.4285714285716,-16296.51278985268,1338.75,769.3688659981535,-0.0,1977.127531751581
2026-02-02,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,27558.781808364525,30967.974121318122,3571.4285714285716,26389.760719671405,1338.75,-331.9651697818556,-0.0,-3409.1923129535967
2026-02-03,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,5859.939001978785,5463.996480275913,3571.4285714285716,1699.6178643134087,1338.75,-1145.7999554660678,-0.0,395.942521702872
2026-02-04,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,23534.278386744623,23825.6328062161,3571.4285714285716,18313.997573110504,1338.75,601.4566616770251,-0.0,-291.3544194714764
2026-02-05,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,8764.611279471492,8525.688885619233,3571.4285714285716,1299.1817627980113,1338.75,2316.328551392649,-0.0,238.92239385225952
2026-02-06,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,39118.35510466507,38941.48380175424,3571.4285714285716,33606.519142896024,1338.75,424.7860874296489,-0.0,176.8713029108262
2026-02-09,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,3210.717983189935,2903.2167213316884,3571.4285714285716,-1164.0525938552387,1338.75,-842.9092562416445,-0.0,307.5012618582465
2026-02-10,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,23588.42077593891,24123.68565007262,3571.4285714285716,19697.015673339873,1338.75,-483.50859469582304,-0.0,-535.2648741337091
2026-02-11,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,21803.255893321057,23257.3473879079,3571.4285714285716,18726.02191594819,1338.75,-378.8530994688631,-0.0,-1454.0914945868442
2026-02-12,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-7603.592524467878,-9107.884395923236,3571.4285714285716,-14316.406562269278,1338.75,298.34359491747176,-0.0,1504.291871455358
2026-02-13,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,29555.840814239597,29739.0567128275,3571.4285714285716,23575.204999888756,1338.75,1253.6731415101704,-0.0,-183.2158985879042
2026-02-16,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-14287.53321111185,-14584.858751073862,3571.4285714285716,-19032.887127449038,1338.75,-462.1501950533968,-0.0,297.3255399620124
2026-02-17,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-8704.420834508728,-10126.754937384525,3571.4285714285716,-15865.315489658708,1338.75,828.3819808456096,-0.0,1422.3341028757966
2026-02-18,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,45241.54943288316,48259.432120906335,3571.4285714285716,45407.19605077282,1338.75,-2057.942501295063,-0.0,-3017.882688023171
2026-02-19,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-211.27493951942284,-505.472583517403,3571.4285714285716,-4900.703636956968,1338.75,-514.9475179890068,-0.0,294.19764399798015
2026-02-20,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-2118205.9052331,-2081452.847343681,3571.4285714285716,-1035073.8708544266,1338.75,585.8449393172147,-1051875.0,-36753.057889419004
2026-02-23,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,1058729.7161217853,1067175.2040999697,3571.4285714285716,1061649.7883857256,1338.75,615.2371428153751,-0.0,-8445.48797818438
2026-02-24,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,24614.284906897872,24515.324876681316,3571.4285714285716,19485.6684076785,1338.75,119.47789757424397,-0.0,98.96003021655733
2026-02-25,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,18957.0238994728,20650.54081418968,3571.4285714285716,15480.738529827811,1338.75,259.62371293329835,-0.0,-1693.5169147168822
2026-02-26,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-44059.76156978557,-41771.04675048975,3571.4285714285716,-45643.85302406781,1338.75,-1037.37229785052,-0.0,-2288.7148192958184
2026-02-27,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-3383.7310197832794,-4396.408223784971,3571.4285714285716,-9158.926332895797,1338.75,-147.66046231774519,-0.0,1012.6772040016912
2026-03-02,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,230.39318257653997,-260.61054358578406,3571.4285714285716,-5901.011965345634,1338.75,730.2228503312784,-0.0,491.003726162324
2026-03-03,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,19535.497482572595,19609.95178790368,3571.4285714285716,16476.907121655328,1338.75,-1777.1339051802188,-0.0,-74.45430533108272
2026-03-04,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,50808.40825302746,50100.334897989786,3571.4285714285716,45206.707418577425,1338.75,-16.551092016213644,-0.0,708.0733550376789
2026-03-05,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-8644.368922923386,-8363.616978162263,3571.4285714285716,-12569.192609445576,1338.75,-704.6029401452585,-0.0,-280.7519447611222
2026-03-06,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-2100.0310234790663,-3070.7900376170855,3571.4285714285716,-8593.185206789709,1338.75,612.2165977440517,-0.0,970.7590141380191
2026-03-09,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-65494.620925660696,-64622.49365285513,3571.4285714285716,-69216.042905253,1338.75,-316.62931903070063,-0.0,-872.1272728055658
2026-03-10,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,15227.860600926822,15036.911303942365,3571.4285714285716,10393.631661544476,1338.75,-266.89892903068085,-0.0,190.9492969844577
2026-03-11,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-25865.727488724457,-28520.008791456643,3571.4285714285716,-35267.76449845216,1338.75,1837.577135566945,-0.0,2654.281302732185
2026-03-12,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,18557.912394520725,19481.483109761477,3571.4285714285716,16467.811362710894,1338.75,-1896.5068243779888,-0.0,-923.5707152407529
2026-03-13,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,17480.57474329912,16017.418632066603,3571.4285714285716,12310.818826395218,1338.75,-1203.5787657571866,-0.0,1463.1561112325153
2026-03-16,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-55196.40132157398,-49826.297447866644,3571.4285714285716,-55146.89404035982,1338.75,410.4180210646003,-0.0,-5370.103873707339
2026-03-17,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-22517.64108495679,-25968.939225500846,3571.4285714285716,-31963.76323624033,1338.75,1084.6454393109113,-0.0,3451.2981405440564
2026-03-18,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-15604.487550784912,-15089.496421569105,3571.4285714285716,-19697.91919979803,1338.75,-301.75579319964726,-0.0,-514.9911292158075
2026-03-19,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,31162.42182204918,31600.383994485383,3571.4285714285716,26742.510098121827,1338.75,-52.304675065016255,-0.0,-437.96217243620356
2026-03-20,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-59234.5641233241,-52393.399778567284,3571.4285714285716,-56994.06991793227,1338.75,-309.50843206358843,-0.0,-6841.164344756815
2026-03-23,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,58532.76144666573,60134.83736354623,3571.4285714285716,55377.25467722825,1338.75,-152.59588511059786,-0.0,-1602.0759168804911
2026-03-24,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,3289.844206122073,3554.1154162206476,3571.4285714285716,-902.5702091841324,1338.75,-453.4929460237918,-0.0,-264.27121009857456
2026-03-25,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-47538.63806840874,-45624.0357659704,3571.4285714285716,-49180.82826235556,1338.75,-1353.3860750434155,-0.0,-1914.6023024383392
2026-03-26,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,1073.9712619729703,1128.3669701318154,3571.4285714285716,-3269.1629113924873,1338.75,-512.6486899042688,-0.0,-54.395708158845196
2026-03-27,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,8833.775031220619,8495.611391477065,3571.4285714285716,2551.099749215862,1338.75,1034.3330708326303,-0.0,338.16363974355426
2026-03-30,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,15378.117022334141,15192.666952617426,3571.4285714285716,11554.839109095139,1338.75,-1272.3507279062828,-0.0,185.45006971671546
2026-03-31,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,17140.479630397484,16830.491393105753,3571.4285714285716,13458.550498012857,1338.75,-1538.2376763356758,-0.0,309.9882372917321
2026-04-01,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,42296.775249240374,45371.56566233929,3571.4285714285716,43444.9413432879,1338.75,-2983.5542523771824,-0.0,-3074.7904130989164
2026-04-02,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,11689.148796228546,12191.702653776083,3571.4285714285716,6176.582913062146,1338.75,1104.9411692853648,-0.0,-502.5538575475357
2026-04-03,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,6945.526557803286,6402.916623838295,3571.4285714285716,1694.393977484674,1338.75,-201.6559250749508,-0.0,542.6099339649907
2026-04-06,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,15033.4246798527,15561.12274922791,3571.4285714285716,8629.337292874869,1338.75,2021.6068849244698,-0.0,-527.6980693752099
2026-04-07,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-7364.434508918583,-9031.58146925963,3571.4285714285716,-13443.411159900585,1338.75,-498.34888078761907,-0.0,1667.1469603410483
2026-04-08,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-52441.9269096861,-51561.656688699026,3571.4285714285716,-57026.65179524958,1338.75,554.8165351219764,-0.0,-880.2702209870781
2026-04-09,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-2630.745208172444,-2631.98986466161,3571.4285714285716,-5733.47339478882,1338.75,-1808.6950413013617,-0.0,1.244656489166182
2026-04-10,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,18711.34729662736,17723.889293494896,3571.4285714285716,12042.385156986058,1338.75,771.3255650802689,-0.0,987.4580031324605
2026-04-13,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-12311.373656852415,-14145.566653662197,3571.4285714285716,-20701.626505146964,1338.75,1645.881280056193,-0.0,1834.1929968097827
2026-04-14,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,56469.11706627991,56833.303960293444,3571.4285714285716,51441.87943681809,1338.75,481.245952046784,-0.0,-364.1868940135346
2026-04-15,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,6109.704736682799,6201.979076850157,3571.4285714285716,-627.8596758048011,1338.75,1919.6601812263875,-0.0,-92.27434016735768
2026-04-16,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,-40689.88832215659,-40528.55415796774,3571.4285714285716,-44751.0938760237,1338.75,-687.6388533726163,-0.0,-161.33416418885722
2026-04-17,HY-CREDIT-01,34567B200,ShopNet LLC,Retail,17273.757507950257,17001.644973464056,3571.4285714285716,10086.130739052875,1338.75,2005.3356629826076,-0.0,272.1125344862015
2025-10-01,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,9115.662023974925,8926.488095238095,3720.2380952380954,-0.0,5206.25,-0.0,-0.0,189.1739287368291
2025-10-02,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,23307.115787553914,23996.11574270067,3720.2380952380954,9417.561180961873,5206.25,5652.066466500699,-0.0,-688.9999551467555
2025-10-03,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,-55375.51677171901,-51343.591997923955,3720.2380952380954,-55988.38183838823,5206.25,-4281.698254773816,-0.0,-4031.9247737950604
2025-10-06,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,-128355.82263545436,-131298.28357245517,3720.2380952380954,-136635.80023766847,5206.25,-3588.9714300248,-0.0,2942.4609370008125
2025-10-07,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,21707.846610186152,22411.578322595673,3720.2380952380954,10558.089102800473,5206.25,2927.001124557105,-0.0,-703.7317124095196
2025-10-08,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,20607.361989067856,20511.16553107047,3720.2380952380954,12310.711141949181,5206.25,-726.0337061168059,-0.0,96.19645799738471
2025-10-09,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,-27238.639966594386,-26077.847806258625,3720.2380952380954,-36735.90954747098,5206.25,1731.5736459742577,-0.0,-1160.7921603357606
2025-10-10,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,49706.8791952271,55064.47148701012,3720.2380952380954,46798.76280020421,5206.25,-660.7794084321845,-0.0,-5357.592291783027
2025-10-13,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,22596.25367199366,26085.82043708423,3720.2380952380954,22741.663297944306,5206.25,-5582.330956098172,-0.0,-3489.5667650905666
2025-10-14,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,-15035.905487121794,-15381.632135234448,3720.2380952380954,-22085.772052874847,5206.25,-2222.3481775976966,-0.0,345.7266481126541
2025-10-15,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,55823.17573229583,57639.52322892184,3720.2380952380954,50574.67252164561,5206.25,-1861.637387961864,-0.0,-1816.3474966260078
2025-10-16,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,34614.944543454294,35555.15420146591,3720.2380952380954,24998.703322646492,5206.25,1629.962783581326,-0.0,-940.2096580116219
2025-10-17,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,7166.137585989439,6702.4432660286475,3720.2380952380954,-7772.630551896821,5206.25,5548.585722687373,-0.0,463.6943199607912
2025-10-20,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,96770.3241503031,90826.04797441093,3720.2380952380954,81094.5687212257,5206.25,804.9911579471433,-0.0,5944.276175892169
2025-10-21,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,102195.61277231506,103875.68507148974,3720.2380952380954,99406.52105215183,5206.25,-4457.324075900184,-0.0,-1680.072299174694
2025-10-22,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,67129.89033525896,68294.5851528221,3720.2380952380954,53659.19159089124,5206.25,5708.905466692753,-0.0,-1164.694817563137
2025-10-23,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,37207.41947112973,36401.538400189915,3720.2380952380954,23521.686717044733,5206.25,3953.3635879070844,-0.0,805.8810709398152
2025-10-24,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,-10264.13585100636,-8601.49554772735,3720.2380952380954,-17088.175498845005,5206.25,-439.80814412044174,-0.0,-1662.6403032790095
2025-10-27,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,44721.80526640945,44253.59879492399,3720.2380952380954,31635.675718535145,5206.25,3691.4349811507564,-0.0,468.2064714854591
2025-10-28,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,106167.19967957513,103039.03492612187,3720.2380952380954,91135.60026192408,5206.25,2976.9465689596955,-0.0,3128.16475345327
2025-10-29,HY-CREDIT-01,45678A100,IndustrialCo,Industrials,-61211.36027147273,-64405.8865671612,3720.2380952380954,-74937.38188820095,5206.25,1605.0072258016585,-0.0,3194.52629568847
